usuario_id;idade;renda_mensal;curso;periodo_curso;ano_curso;tem_veiculo;prefere_republica;data_cadastro;origem_cidade;recebe_auxilio_familia
2572;22;1456,71;Ciência da Computação;Noturno;5;True;True;2024-12-07;Interior Estado;True
2573;20;1228,96;Engenharia;Matutino;4;False;True;2024-09-24;Mesma Cidade;True
2574;18;1563,16;Engenharia;Integral;4;True;True;2024-07-04;Mesma Cidade;False
2575;20;1436,69;Outros;Noturno;2;False;False;2024-03-15;Interior Estado;False
2576;24;1411,8;Outros;Noturno;5;False;True;2024-04-25;Mesma Cidade;False
2577;23;800,0;Outros;Integral;3;False;True;2024-11-22;Interior Estado;False
2578;17;1690,35;Direito;Vespertino;4;False;True;2024-09-04;Mesma Cidade;True
2579;23;1903,52;Engenharia;Noturno;3;False;True;2024-08-24;Outro Estado;True
2580;17;2099,84;Engenharia;Matutino;5;False;False;2024-01-08;Interior Estado;True
2581;17;1746,63;Outros;Matutino;2;False;True;2024-12-11;Outro Estado;False
2582;21;2153,13;Psicologia;Integral;1;True;False;2024-05-09;Interior Estado;True
2583;24;987,9;Outros;Noturno;3;False;True;2024-07-03;Interior Estado;False
2584;24;1126,58;Administração;Integral;4;False;False;2024-05-18;Interior Estado;True
2585;21;800,0;Outros;Noturno;1;True;True;2024-12-31;Interior Estado;True
2586;20;2766,17;Engenharia;Noturno;2;False;True;2024-03-18;Interior Estado;True
2587;23;1394,22;Administração;Vespertino;2;False;True;2024-04-21;Interior Estado;True
2588;20;800,0;Psicologia;Matutino;5;False;True;2024-02-16;Outro Estado;True
2589;20;1077,2;Arquitetura;Noturno;1;True;True;2024-01-17;Interior Estado;False
2590;23;1511,0;Direito;Noturno;4;False;False;2024-08-14;Outro Estado;True
2591;25;1029,41;Medicina;Vespertino;4;False;True;2024-07-11;Mesma Cidade;True
2592;21;2099,61;Outros;Matutino;3;False;True;2024-08-30;Mesma Cidade;True
2593;19;1992,46;Direito;Vespertino;2;True;True;2024-12-02;Interior Estado;True
2594;27;966,19;Ciência da Computação;Integral;1;True;True;2024-01-18;Interior Estado;True
2595;25;1458,96;Outros;Noturno;1;True;True;2024-05-22;Outro Estado;True
2596;20;809,9;Psicologia;Integral;3;True;False;2024-09-02;Interior Estado;True
2597;20;1281,74;Engenharia;Noturno;5;True;True;2024-07-11;Interior Estado;True
2598;25;1609,21;Administração;Matutino;1;False;True;2024-09-04;Interior Estado;True
2599;22;1829,29;Administração;Noturno;1;True;False;2024-01-19;Mesma Cidade;True
2600;22;2047,4;Engenharia;Noturno;2;True;True;2024-01-31;Interior Estado;True
2601;19;4000,0;Ciência da Computação;Matutino;4;False;True;2024-04-25;Mesma Cidade;False
2602;25;1114,29;Outros;Integral;3;True;True;2024-03-18;Interior Estado;True
2603;22;2246,24;Outros;Noturno;1;False;True;2024-05-25;Outro Estado;False
2604;18;1141,04;Administração;Integral;2;False;False;2024-12-08;Mesma Cidade;True
2605;27;800,0;Administração;Noturno;1;True;False;2024-04-20;Outro Estado;True
2606;18;1208,78;Engenharia;Vespertino;4;False;True;2024-09-18;Interior Estado;True
2607;22;800,0;Outros;Vespertino;1;False;True;2024-06-15;Outro Estado;False
2608;19;1436,06;Psicologia;Vespertino;1;False;False;2024-05-04;Interior Estado;True
2609;24;1859,55;Direito;Noturno;1;True;True;2024-05-15;Mesma Cidade;True
2610;24;1773,35;Ciência da Computação;Noturno;3;True;True;2024-07-20;Interior Estado;True
2611;20;1281,14;Ciência da Computação;Matutino;3;False;True;2024-02-10;Mesma Cidade;True
2612;20;1714,37;Medicina;Vespertino;4;False;False;2024-07-26;Interior Estado;True
2613;19;800,0;Direito;Matutino;5;False;True;2024-02-18;Mesma Cidade;True
2614;19;1023,8;Direito;Vespertino;1;True;True;2024-03-07;Mesma Cidade;True
2615;22;2925,02;Engenharia;Integral;5;False;False;2024-03-31;Outro Estado;False
2616;22;1606,81;Arquitetura;Vespertino;2;False;True;2024-03-26;Outro Estado;True
2617;18;800,0;Engenharia;Matutino;4;False;True;2024-11-21;Mesma Cidade;True
2618;17;1410,96;Administração;Noturno;4;False;True;2024-10-26;Mesma Cidade;True
2619;28;2687,34;Ciência da Computação;Integral;2;True;False;2024-10-04;Outro Estado;True
2620;19;1275,75;Outros;Integral;1;False;True;2024-05-01;Interior Estado;True
2621;18;1421,67;Engenharia;Integral;3;True;True;2024-04-07;Interior Estado;True
2622;17;3199,62;Direito;Noturno;2;True;True;2024-07-11;Mesma Cidade;False
2623;22;2721,28;Direito;Matutino;4;False;True;2024-08-26;Outro Estado;True
2624;25;1356,89;Outros;Noturno;4;True;True;2024-06-24;Outro Estado;False
2625;25;1511,69;Medicina;Matutino;2;False;True;2024-08-09;Interior Estado;True
2626;17;800,0;Engenharia;Vespertino;5;True;True;2024-09-07;Interior Estado;True
2627;20;2994,32;Outros;Vespertino;1;False;True;2024-10-30;Interior Estado;False
2628;17;800,0;Psicologia;Vespertino;1;False;False;2024-03-01;Interior Estado;False
2629;22;1067,66;Engenharia;Matutino;3;True;False;2024-09-11;Mesma Cidade;False
2630;22;876,45;Engenharia;Matutino;5;True;False;2024-05-21;Outro Estado;True
2631;17;1823,82;Outros;Integral;4;False;True;2024-07-26;Outro Estado;True
2632;22;2475,08;Direito;Noturno;5;False;True;2024-01-27;Interior Estado;True
2633;18;1008,11;Engenharia;Matutino;2;False;True;2024-06-13;Mesma Cidade;True
2634;19;1019,51;Direito;Integral;2;True;False;2024-01-31;Outro Estado;False
2635;23;1200,25;Engenharia;Matutino;3;True;True;2024-08-21;Mesma Cidade;False
2636;23;2096,08;Engenharia;Noturno;5;False;True;2024-01-16;Mesma Cidade;True
2637;29;800,0;Ciência da Computação;Matutino;5;False;True;2024-11-11;Mesma Cidade;True
2638;23;2142,8;Ciência da Computação;Matutino;3;False;True;2024-05-29;Mesma Cidade;True
2639;21;2997,81;Direito;Matutino;5;False;False;2024-12-26;Mesma Cidade;True
2640;25;2063,14;Administração;Integral;4;True;True;2024-05-28;Mesma Cidade;True
2641;21;2595,66;Administração;Noturno;1;True;False;2024-05-28;Interior Estado;True
2642;20;1151,57;Outros;Matutino;4;False;True;2024-11-16;Interior Estado;True
2643;21;800,0;Direito;Noturno;4;False;True;2024-09-08;Interior Estado;False
2644;18;1257,19;Ciência da Computação;Matutino;4;False;True;2024-10-02;Outro Estado;True
2645;19;1272,15;Medicina;Noturno;3;False;True;2024-02-06;Outro Estado;False
2646;18;2281,57;Engenharia;Noturno;3;False;False;2024-01-17;Outro Estado;True
2647;20;974,57;Psicologia;Integral;3;False;True;2024-11-19;Outro Estado;True
2648;17;1266,56;Engenharia;Noturno;3;False;True;2024-09-24;Outro Estado;False
2649;20;1835,73;Direito;Vespertino;1;False;True;2024-02-22;Mesma Cidade;True
2650;19;800,0;Outros;Noturno;5;True;True;2024-12-15;Interior Estado;True
2651;17;1687,59;Ciência da Computação;Matutino;2;False;True;2024-03-17;Outro Estado;True
2652;17;800,0;Psicologia;Matutino;4;False;False;2024-01-22;Mesma Cidade;True
2653;24;1415,35;Engenharia;Noturno;2;False;True;2024-07-24;Mesma Cidade;True
2654;27;1528,84;Arquitetura;Integral;3;False;True;2024-07-12;Outro Estado;True
2655;26;800,0;Direito;Noturno;1;True;True;2024-03-02;Interior Estado;True
2656;20;1164,75;Psicologia;Matutino;3;False;True;2024-05-07;Interior Estado;True
2657;17;1839,9;Direito;Matutino;4;False;False;2024-05-13;Interior Estado;False
2658;20;929,73;Direito;Noturno;2;True;True;2024-07-18;Interior Estado;True
2659;20;2404,0;Administração;Vespertino;2;True;True;2024-06-20;Outro Estado;True
2660;21;1201,32;Engenharia;Matutino;1;True;False;2024-12-05;Outro Estado;True
2661;29;998,27;Ciência da Computação;Noturno;1;False;False;2024-04-24;Outro Estado;True
2662;20;988,25;Engenharia;Noturno;2;False;True;2024-02-20;Mesma Cidade;True
2663;26;1188,01;Direito;Matutino;4;False;True;2024-12-29;Interior Estado;False
2664;18;1530,51;Engenharia;Integral;1;False;True;2024-03-21;Mesma Cidade;True
2665;24;1090,28;Engenharia;Matutino;3;True;False;2024-04-30;Mesma Cidade;True
2666;17;800,0;Arquitetura;Integral;3;False;True;2024-03-16;Interior Estado;False
2667;23;1215,84;Direito;Noturno;5;False;True;2024-07-02;Outro Estado;True
2668;22;858,59;Administração;Noturno;4;True;True;2024-09-23;Mesma Cidade;False
2669;22;887,85;Administração;Matutino;5;False;True;2024-11-12;Outro Estado;True
2670;25;1619,85;Direito;Integral;2;False;False;2024-12-31;Interior Estado;True
2671;19;800,0;Outros;Noturno;5;False;False;2024-03-29;Mesma Cidade;True
2672;26;800,0;Outros;Noturno;3;True;True;2024-05-22;Interior Estado;True
2673;25;800,0;Ciência da Computação;Noturno;2;False;True;2024-03-14;Mesma Cidade;True
2674;22;800,0;Direito;Vespertino;1;False;False;2024-10-03;Mesma Cidade;True
2675;24;1937,18;Ciência da Computação;Vespertino;1;True;True;2024-02-24;Outro Estado;True
2676;19;800,0;Outros;Noturno;5;False;True;2024-06-15;Outro Estado;True
2677;25;1500,31;Direito;Matutino;5;True;True;2024-04-06;Interior Estado;True
2678;29;2172,75;Administração;Matutino;1;False;False;2024-10-12;Interior Estado;True
2679;20;1563,05;Psicologia;Integral;3;False;False;2024-09-11;Interior Estado;True
2680;23;3726,36;Outros;Integral;3;False;False;2024-01-19;Mesma Cidade;True
2681;19;800,0;Outros;Vespertino;2;False;True;2024-03-07;Outro Estado;True
2682;21;4000,0;Outros;Noturno;3;True;False;2024-11-17;Interior Estado;False
2683;19;4000,0;Psicologia;Matutino;1;False;True;2024-11-04;Mesma Cidade;True
2684;25;800,0;Engenharia;Integral;1;False;True;2024-10-12;Mesma Cidade;True
2685;22;2298,94;Ciência da Computação;Matutino;5;True;False;2024-09-27;Interior Estado;True
2686;21;2226,66;Arquitetura;Noturno;5;False;True;2024-03-16;Mesma Cidade;False
2687;21;800,0;Arquitetura;Integral;3;False;True;2024-05-31;Mesma Cidade;True
2688;24;2493,75;Direito;Vespertino;4;False;False;2024-05-30;Interior Estado;True
2689;26;1889,49;Outros;Noturno;1;False;True;2024-04-10;Outro Estado;True
2690;20;1151,74;Medicina;Noturno;1;False;True;2024-02-01;Mesma Cidade;False
2691;21;2218,73;Outros;Integral;4;False;False;2024-05-14;Mesma Cidade;True
2692;27;1207,99;Ciência da Computação;Noturno;1;False;True;2024-04-23;Outro Estado;True
2693;19;1770,95;Outros;Noturno;3;False;True;2024-03-14;Outro Estado;False
2694;28;800,0;Outros;Vespertino;4;True;True;2024-07-03;Outro Estado;True
2695;20;2672,78;Psicologia;Noturno;5;True;True;2024-12-17;Outro Estado;True
2696;25;1778,73;Outros;Noturno;1;False;True;2024-11-23;Outro Estado;False
2697;24;2861,5;Engenharia;Matutino;5;False;True;2024-12-04;Mesma Cidade;True
2698;19;800,0;Administração;Integral;4;False;True;2024-01-17;Mesma Cidade;True
2699;22;863,95;Administração;Noturno;4;True;True;2024-06-21;Mesma Cidade;False
2700;29;800,0;Medicina;Integral;2;True;True;2024-12-30;Outro Estado;False
2701;17;1342,23;Administração;Noturno;1;False;True;2024-04-23;Outro Estado;True
2702;20;800,0;Medicina;Matutino;5;True;False;2024-09-03;Mesma Cidade;False
2703;27;2004,84;Engenharia;Noturno;1;False;False;2024-06-08;Mesma Cidade;True
2704;28;2035,81;Ciência da Computação;Noturno;2;False;False;2024-10-24;Interior Estado;True
2705;19;3180,33;Engenharia;Noturno;1;False;True;2024-01-07;Mesma Cidade;False
2706;24;1371,82;Arquitetura;Noturno;2;True;True;2024-06-24;Interior Estado;True
2707;17;1979,94;Outros;Vespertino;2;False;True;2024-08-30;Mesma Cidade;False
2708;27;962,24;Engenharia;Matutino;2;False;True;2024-08-23;Interior Estado;True
2709;20;3098,38;Engenharia;Vespertino;5;False;False;2024-02-17;Mesma Cidade;False
2710;20;1169,27;Ciência da Computação;Matutino;4;False;True;2024-05-01;Interior Estado;False
2711;20;3148,47;Engenharia;Vespertino;2;True;False;2024-07-27;Interior Estado;True
2712;22;2014,66;Ciência da Computação;Matutino;4;False;False;2024-12-09;Mesma Cidade;False
2713;21;2490,7;Ciência da Computação;Vespertino;4;True;True;2024-02-18;Mesma Cidade;True
2714;21;1531,36;Outros;Noturno;3;True;True;2024-03-03;Outro Estado;True
2715;22;1771,2;Arquitetura;Integral;1;False;False;2024-12-23;Interior Estado;True
2716;19;1372,36;Administração;Matutino;2;False;False;2024-01-25;Outro Estado;True
2717;23;3128,01;Ciência da Computação;Integral;3;True;True;2024-06-28;Interior Estado;True
2718;25;800,0;Outros;Integral;3;False;False;2024-06-18;Interior Estado;True
2719;20;2129,88;Arquitetura;Noturno;3;True;False;2024-06-24;Interior Estado;True
2720;25;1788,89;Medicina;Integral;2;False;False;2024-10-31;Mesma Cidade;False
2721;29;1359,57;Direito;Matutino;2;False;False;2024-08-16;Interior Estado;True
2722;28;2188,58;Outros;Noturno;4;False;True;2024-03-16;Interior Estado;True
2723;21;1431,55;Outros;Matutino;1;False;False;2024-04-29;Mesma Cidade;True
2724;28;800,0;Administração;Noturno;3;True;True;2024-08-27;Interior Estado;True
2725;24;1294,95;Outros;Matutino;3;False;True;2024-07-23;Interior Estado;True
2726;18;827,36;Outros;Noturno;2;False;True;2024-12-21;Interior Estado;True
2727;20;1277,4;Engenharia;Vespertino;1;False;True;2024-07-31;Outro Estado;True
2728;23;800,0;Administração;Noturno;3;False;True;2024-07-31;Mesma Cidade;True
2729;21;1460,16;Engenharia;Noturno;1;False;True;2024-06-04;Interior Estado;True
2730;18;1356,02;Administração;Integral;4;True;False;2024-01-20;Interior Estado;True
2731;24;800,0;Administração;Matutino;2;True;True;2024-07-29;Mesma Cidade;True
2732;21;831,35;Outros;Matutino;1;False;False;2024-05-09;Interior Estado;True
2733;20;800,0;Engenharia;Noturno;1;False;False;2024-09-13;Outro Estado;True
2734;23;1869,96;Outros;Noturno;2;True;True;2024-04-09;Mesma Cidade;True
2735;19;2082,01;Outros;Matutino;3;False;False;2024-01-02;Outro Estado;True
2736;20;1188,14;Outros;Vespertino;1;False;True;2024-08-24;Interior Estado;True
2737;22;800,0;Engenharia;Integral;2;False;True;2024-04-28;Mesma Cidade;True
2738;20;800,0;Ciência da Computação;Integral;5;False;False;2024-03-15;Outro Estado;True
2739;20;853,94;Outros;Matutino;2;False;False;2024-09-27;Interior Estado;False
2740;20;1475,65;Arquitetura;Matutino;3;True;True;2024-08-21;Mesma Cidade;True
2741;19;2239,66;Outros;Integral;1;True;False;2024-09-17;Interior Estado;True
2742;22;1399,97;Engenharia;Integral;2;True;True;2024-06-10;Interior Estado;True
2743;26;910,06;Outros;Noturno;2;False;False;2024-04-15;Outro Estado;False
2744;21;2488,85;Psicologia;Noturno;1;False;True;2024-06-26;Mesma Cidade;False
2745;19;800,0;Engenharia;Matutino;4;False;True;2024-05-07;Interior Estado;True
2746;24;800,0;Arquitetura;Integral;2;False;True;2024-08-09;Mesma Cidade;False
2747;25;2117,65;Medicina;Integral;1;False;True;2024-01-15;Outro Estado;True
2748;18;1528,2;Direito;Matutino;1;True;False;2024-02-23;Interior Estado;True
2749;19;1260,13;Engenharia;Integral;3;False;False;2024-07-03;Interior Estado;True
2750;23;1033,04;Outros;Noturno;2;True;True;2024-04-10;Interior Estado;False
2751;25;800,0;Engenharia;Vespertino;5;True;True;2024-05-28;Mesma Cidade;True
2752;22;3513,13;Direito;Noturno;2;False;False;2024-04-03;Outro Estado;True
2753;27;1762,93;Direito;Matutino;1;False;True;2024-08-03;Mesma Cidade;True
2754;22;2305,03;Direito;Vespertino;1;True;False;2024-08-25;Outro Estado;True
2755;27;800,0;Psicologia;Vespertino;1;False;True;2024-06-14;Outro Estado;True
2756;17;800,0;Outros;Matutino;2;False;False;2024-09-22;Interior Estado;True
2757;17;1078,79;Outros;Matutino;2;True;True;2024-10-03;Mesma Cidade;True
2758;19;1341,33;Ciência da Computação;Noturno;2;False;True;2024-09-21;Mesma Cidade;True
2759;28;1097,02;Outros;Noturno;1;False;True;2024-01-18;Mesma Cidade;True
2760;21;2051,04;Engenharia;Noturno;1;True;True;2024-09-01;Outro Estado;True
2761;29;1389,06;Ciência da Computação;Vespertino;1;False;True;2024-11-19;Interior Estado;True
2762;27;3158,0;Administração;Noturno;5;False;True;2024-11-09;Mesma Cidade;False
2763;20;800,0;Engenharia;Noturno;3;False;True;2024-05-04;Interior Estado;False
2764;22;1384,6;Outros;Integral;5;False;True;2024-01-30;Interior Estado;False
2765;29;1878,74;Administração;Matutino;3;True;False;2024-12-08;Mesma Cidade;False
2766;23;1473,02;Medicina;Integral;1;False;False;2024-01-09;Outro Estado;True
2767;22;2880,75;Outros;Matutino;3;True;True;2024-11-07;Mesma Cidade;True
2768;27;1496,01;Engenharia;Matutino;3;True;True;2024-04-23;Outro Estado;True
2769;25;1997,44;Outros;Noturno;1;False;True;2024-01-25;Mesma Cidade;False
2770;17;936,78;Arquitetura;Noturno;4;True;False;2024-11-03;Outro Estado;True
2771;22;1665,14;Arquitetura;Noturno;5;False;False;2024-11-07;Interior Estado;True
2772;21;4000,0;Arquitetura;Noturno;2;True;True;2024-01-15;Outro Estado;True
2773;17;2681,48;Direito;Matutino;5;False;True;2024-01-09;Mesma Cidade;True
2774;23;2312,23;Engenharia;Noturno;3;False;False;2024-02-15;Outro Estado;False
2775;21;1437,23;Direito;Integral;4;False;True;2024-02-17;Mesma Cidade;False
2776;29;3526,1;Administração;Noturno;3;False;True;2024-02-08;Interior Estado;True
2777;24;2468,29;Direito;Noturno;1;False;True;2024-12-07;Outro Estado;True
2778;24;800,0;Ciência da Computação;Matutino;5;True;True;2024-02-05;Mesma Cidade;False
2779;22;2605,97;Medicina;Vespertino;2;True;True;2024-02-14;Mesma Cidade;True
2780;20;800,0;Ciência da Computação;Noturno;2;False;True;2024-02-03;Outro Estado;True
2781;29;800,0;Administração;Noturno;2;True;True;2024-06-30;Interior Estado;True
2782;17;1342,87;Administração;Integral;2;False;True;2024-07-14;Outro Estado;True
2783;20;837,36;Arquitetura;Noturno;2;False;True;2024-12-21;Interior Estado;True
2784;23;800,0;Direito;Integral;1;True;False;2024-12-14;Interior Estado;True
2785;25;4000,0;Outros;Vespertino;5;False;False;2024-09-30;Mesma Cidade;True
2786;24;800,0;Arquitetura;Noturno;1;False;True;2024-05-30;Mesma Cidade;False
2787;20;1383,13;Ciência da Computação;Vespertino;5;False;False;2024-05-20;Mesma Cidade;True
2788;20;1307,91;Outros;Noturno;4;False;False;2024-03-25;Interior Estado;True
2789;22;991,32;Engenharia;Noturno;5;True;False;2024-11-18;Interior Estado;True
2790;21;800,0;Ciência da Computação;Noturno;5;False;False;2024-12-24;Mesma Cidade;True
2791;25;2076,66;Ciência da Computação;Integral;2;True;True;2024-04-19;Mesma Cidade;True
2792;23;924,91;Outros;Vespertino;1;True;False;2024-05-15;Outro Estado;True
2793;22;1319,79;Administração;Vespertino;4;False;False;2024-02-08;Outro Estado;True
2794;27;1658,93;Psicologia;Matutino;5;True;False;2024-07-06;Mesma Cidade;True
2795;17;2178,08;Ciência da Computação;Vespertino;3;False;False;2024-05-06;Interior Estado;False
2796;24;4000,0;Arquitetura;Matutino;1;False;True;2024-08-15;Outro Estado;True
2797;21;2053,95;Ciência da Computação;Matutino;3;True;True;2024-04-28;Interior Estado;True
2798;25;2519,24;Direito;Matutino;1;True;True;2024-07-22;Outro Estado;True
2799;21;1462,34;Administração;Noturno;4;False;True;2024-11-21;Interior Estado;True
2800;18;1775,68;Administração;Noturno;1;False;True;2024-12-11;Mesma Cidade;False
2801;22;1333,7;Outros;Noturno;1;False;True;2024-09-28;Outro Estado;True
2802;19;875,32;Engenharia;Vespertino;2;True;True;2024-10-25;Interior Estado;False
2803;20;1061,99;Medicina;Integral;1;False;True;2024-05-13;Interior Estado;True
2804;23;908,8;Psicologia;Noturno;4;False;True;2024-11-02;Interior Estado;False
2805;21;800,0;Outros;Noturno;1;False;False;2024-06-11;Interior Estado;True
2806;21;800,0;Medicina;Integral;4;True;False;2024-08-03;Mesma Cidade;False
2807;27;800,0;Outros;Integral;3;True;True;2024-08-18;Interior Estado;True
2808;20;2292,83;Outros;Integral;2;False;True;2024-06-03;Interior Estado;True
2809;24;1060,27;Outros;Matutino;4;False;True;2024-09-30;Interior Estado;True
2810;21;950,75;Ciência da Computação;Vespertino;1;False;True;2024-09-12;Interior Estado;False
2811;19;1050,86;Administração;Matutino;4;False;True;2024-01-09;Interior Estado;True
2812;25;800,0;Ciência da Computação;Vespertino;4;True;True;2024-01-13;Interior Estado;True
2813;24;841,06;Medicina;Matutino;2;False;False;2024-06-04;Mesma Cidade;True
2814;27;2021,54;Medicina;Vespertino;2;False;True;2024-09-06;Mesma Cidade;False
2815;19;873,96;Ciência da Computação;Integral;2;False;False;2024-03-01;Mesma Cidade;False
2816;23;1514,04;Outros;Vespertino;3;False;True;2024-07-08;Interior Estado;True
2817;23;800,0;Outros;Integral;5;False;True;2024-01-24;Mesma Cidade;True
2818;22;1080,01;Ciência da Computação;Vespertino;2;False;True;2024-11-26;Outro Estado;False
2819;22;800,0;Direito;Noturno;5;True;False;2024-02-16;Mesma Cidade;True
2820;21;2379,65;Ciência da Computação;Vespertino;1;False;True;2024-11-09;Interior Estado;True
2821;27;800,0;Engenharia;Vespertino;1;False;True;2024-09-05;Mesma Cidade;True
2822;27;1490,13;Outros;Vespertino;4;True;True;2024-04-22;Outro Estado;True
2823;18;1165,3;Ciência da Computação;Matutino;2;False;True;2024-04-09;Interior Estado;True
2824;22;1493,93;Engenharia;Integral;1;False;False;2024-04-30;Outro Estado;False
2825;22;1920,88;Outros;Integral;5;False;True;2024-07-19;Outro Estado;True
2826;20;4000,0;Outros;Matutino;4;False;False;2024-05-20;Interior Estado;True
2827;25;2189,77;Engenharia;Noturno;1;False;True;2024-06-02;Mesma Cidade;True
2828;17;985,34;Outros;Vespertino;5;False;True;2024-01-18;Interior Estado;False
2829;27;929,59;Administração;Matutino;4;False;True;2024-12-09;Mesma Cidade;False
2830;27;800,0;Engenharia;Noturno;2;False;False;2024-08-30;Interior Estado;True
2831;25;1721,39;Outros;Vespertino;1;False;True;2024-09-02;Interior Estado;True
2832;18;1551,75;Arquitetura;Vespertino;1;False;False;2024-03-28;Interior Estado;True
2833;20;800,0;Engenharia;Integral;2;False;True;2024-06-09;Mesma Cidade;False
2834;19;2691,57;Outros;Noturno;2;False;True;2024-06-11;Outro Estado;False
2835;21;892,49;Psicologia;Noturno;1;False;True;2024-12-17;Mesma Cidade;True
2836;20;800,0;Engenharia;Matutino;5;False;True;2024-03-07;Interior Estado;True
2837;25;1649,2;Engenharia;Vespertino;3;True;True;2024-01-19;Interior Estado;True
2838;23;1750,15;Outros;Matutino;3;False;False;2024-05-21;Interior Estado;False
2839;17;800,0;Psicologia;Integral;2;False;True;2024-11-22;Mesma Cidade;True
2840;18;800,0;Medicina;Matutino;4;True;False;2024-05-22;Interior Estado;True
2841;20;828,98;Administração;Vespertino;4;False;True;2024-05-29;Mesma Cidade;True
2842;29;977,4;Administração;Vespertino;3;False;True;2024-05-09;Interior Estado;True
2843;23;1058,67;Engenharia;Integral;4;False;False;2024-03-31;Mesma Cidade;True
2844;20;2240,43;Outros;Noturno;3;True;False;2024-09-12;Interior Estado;True
2845;22;2776,39;Outros;Noturno;1;False;True;2024-12-17;Mesma Cidade;True
2846;22;1700,29;Ciência da Computação;Noturno;4;False;False;2024-08-07;Interior Estado;True
2847;19;1978,05;Engenharia;Noturno;2;True;True;2024-03-21;Interior Estado;False
2848;20;1084,13;Ciência da Computação;Integral;2;True;True;2024-06-12;Outro Estado;True
2849;18;932,95;Administração;Matutino;2;False;True;2024-04-09;Outro Estado;False
2850;19;4000,0;Medicina;Integral;5;True;True;2024-09-09;Interior Estado;True
2851;18;993,27;Engenharia;Matutino;3;True;False;2024-04-07;Outro Estado;True
2852;22;1179,56;Outros;Matutino;5;True;True;2024-03-18;Outro Estado;True
2853;20;800,0;Psicologia;Noturno;2;False;False;2024-03-21;Interior Estado;False
2854;28;1813,67;Administração;Matutino;1;False;True;2024-01-10;Mesma Cidade;True
2855;19;1251,18;Engenharia;Integral;5;True;True;2024-01-04;Interior Estado;True
2856;18;800,0;Ciência da Computação;Integral;3;False;True;2024-04-17;Outro Estado;True
2857;17;1106,91;Outros;Vespertino;5;False;False;2024-03-25;Interior Estado;False
2858;19;1078,3;Engenharia;Matutino;1;False;False;2024-12-28;Outro Estado;True
2859;20;4000,0;Direito;Integral;5;False;True;2024-03-13;Mesma Cidade;True
2860;17;3471,58;Psicologia;Noturno;3;True;True;2024-05-12;Mesma Cidade;False
2861;21;800,0;Direito;Matutino;5;True;True;2024-05-03;Interior Estado;False
2862;21;945,51;Administração;Noturno;1;False;True;2024-03-19;Outro Estado;True
2863;21;876,53;Outros;Noturno;3;True;False;2024-11-04;Mesma Cidade;False
2864;17;1054,6;Administração;Noturno;3;False;False;2024-02-29;Mesma Cidade;True
2865;25;1419,34;Engenharia;Vespertino;1;False;True;2024-04-15;Outro Estado;True
2866;17;859,79;Psicologia;Integral;3;False;True;2024-05-07;Mesma Cidade;True
2867;24;2368,5;Medicina;Noturno;1;True;False;2024-08-29;Interior Estado;True
2868;17;1490,49;Outros;Noturno;1;False;True;2024-05-10;Interior Estado;True
2869;18;800,0;Outros;Noturno;2;True;True;2024-08-17;Outro Estado;False
2870;18;800,0;Direito;Matutino;1;False;True;2024-09-24;Interior Estado;True
2871;23;1223,96;Outros;Vespertino;5;False;True;2024-03-21;Mesma Cidade;True
2872;27;2457,07;Administração;Vespertino;1;False;True;2024-11-04;Interior Estado;True
2873;17;3949,23;Direito;Vespertino;3;False;True;2024-03-28;Mesma Cidade;False
2874;21;1258,49;Administração;Noturno;1;False;True;2024-12-27;Mesma Cidade;True
2875;17;1357,39;Direito;Matutino;5;False;True;2024-05-16;Outro Estado;True
2876;29;942,69;Medicina;Matutino;5;False;True;2024-03-20;Interior Estado;True
2877;22;800,0;Outros;Noturno;4;False;True;2024-07-08;Mesma Cidade;False
2878;21;1217,62;Engenharia;Noturno;3;False;False;2024-12-25;Outro Estado;True
2879;20;841,79;Administração;Matutino;4;False;True;2024-08-01;Mesma Cidade;True
2880;17;1078,91;Administração;Integral;2;True;True;2024-09-03;Interior Estado;False
2881;25;895,33;Engenharia;Vespertino;3;False;True;2024-07-05;Interior Estado;True
2882;25;954,59;Engenharia;Integral;1;True;True;2024-10-18;Mesma Cidade;True
2883;18;800,0;Outros;Noturno;1;True;False;2024-10-30;Mesma Cidade;True
2884;24;2269,38;Outros;Noturno;2;False;True;2024-11-18;Interior Estado;True
2885;25;2333,74;Administração;Vespertino;1;False;False;2024-09-20;Mesma Cidade;True
2886;21;800,0;Medicina;Noturno;4;True;True;2024-12-18;Mesma Cidade;True
2887;20;1872,36;Direito;Noturno;5;True;False;2024-02-19;Mesma Cidade;True
2888;23;884,18;Ciência da Computação;Noturno;3;True;True;2024-08-18;Mesma Cidade;True
2889;25;1036,41;Outros;Vespertino;4;False;True;2024-09-05;Interior Estado;True
2890;26;800,0;Ciência da Computação;Vespertino;2;True;True;2024-05-20;Mesma Cidade;True
2891;29;1553,49;Direito;Integral;3;False;True;2024-04-15;Mesma Cidade;True
2892;21;3095,19;Outros;Matutino;3;False;True;2024-06-26;Interior Estado;True
2893;21;874,97;Outros;Matutino;5;True;True;2024-01-13;Outro Estado;False
2894;23;1337,3;Engenharia;Matutino;3;False;True;2024-10-05;Interior Estado;True
2895;22;2735,34;Medicina;Matutino;1;False;True;2024-03-23;Mesma Cidade;True
2896;27;1416,06;Engenharia;Matutino;1;False;True;2024-02-25;Outro Estado;True
2897;20;800,0;Administração;Integral;1;True;False;2024-04-29;Outro Estado;True
